ManyCore.java,org.sat4j.tools.ManyCore,empty,findModel,329,SURVIVED,none
ManyCore.java,org.sat4j.tools.ManyCore,null,findModel,329,SURVIVED,none
ManyCore.java,org.sat4j.tools.ManyCore,empty,findModel,337,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,null,findModel,337,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,"",getLogPrefix,516,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,"A",getLogPrefix,516,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,null,getLogPrefix,516,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,null,getSearchListener,446,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,null,getSolvers,535,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,null,getSolvingEngine,565,KILLED,org.sat4j.TestSolverEngine.testThatItDoesNotWorkForManyCore(org.sat4j.TestSolverEngine)
ManyCore.java,org.sat4j.tools.ManyCore,null,getStat,215,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,0,getTimeout,219,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,1,getTimeout,219,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,0L,getTimeoutMs,223,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,1L,getTimeoutMs,223,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,false,isDBSimplificationAllowed,426,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,true,isDBSimplificationAllowed,426,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,false,isSatisfiable,345,SURVIVED,none
ManyCore.java,org.sat4j.tools.ManyCore,true,isSatisfiable,345,SURVIVED,none
ManyCore.java,org.sat4j.tools.ManyCore,false,isSatisfiable,377,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,true,isSatisfiable,377,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,false,isSatisfiable,350,SURVIVED,none
ManyCore.java,org.sat4j.tools.ManyCore,true,isSatisfiable,350,SURVIVED,none
ManyCore.java,org.sat4j.tools.ManyCore,false,isSatisfiable,373,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,true,isSatisfiable,373,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,false,isSolverKeptHot,554,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,true,isSolverKeptHot,554,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,false,isVerbose,499,SURVIVED,none
ManyCore.java,org.sat4j.tools.ManyCore,true,isVerbose,499,SURVIVED,none
ManyCore.java,org.sat4j.tools.ManyCore,void,learnUnit,596,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,empty,model,381,SURVIVED,none
ManyCore.java,org.sat4j.tools.ManyCore,null,model,381,SURVIVED,none
ManyCore.java,org.sat4j.tools.ManyCore,false,model,385,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,true,model,385,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,empty,modelWithInternalVariables,539,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,null,modelWithInternalVariables,539,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,0,nConstraints,389,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,1,nConstraints,389,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,0,nVars,393,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,1,nVars,393,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,0,newVar,227,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,1,newVar,227,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,0,newVar,231,SURVIVED,none
ManyCore.java,org.sat4j.tools.ManyCore,1,newVar,231,SURVIVED,none
ManyCore.java,org.sat4j.tools.ManyCore,0,nextFreeVarId,450,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,1,nextFreeVarId,450,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,void,onFinishWithAnswer,406,SURVIVED,none
ManyCore.java,org.sat4j.tools.ManyCore,empty,primeImplicant,524,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,null,primeImplicant,524,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,false,primeImplicant,531,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,true,primeImplicant,531,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,void,printInfos,586,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,void,printInfos,397,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,void,printStat,573,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,void,provideUnitClauses,600,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,0,realNumberOfVariables,543,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,1,realNumberOfVariables,543,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,void,registerLiteral,547,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,false,removeConstr,259,SURVIVED,none
ManyCore.java,org.sat4j.tools.ManyCore,true,removeConstr,259,SURVIVED,none
ManyCore.java,org.sat4j.tools.ManyCore,false,removeSubsumedConstr,481,NO_COVERAGE,none
